Tenure,MonthlyCharges,TotalContacts,ContractType,SupportTickets,Churn
60,133.56222490952155,6,1,3,0
66,62.819148714448296,3,1,4,0
34,96.41340265862839,3,1,2,0
14,130.14857691961421,6,1,2,1
15,77.36566377750893,8,1,0,0
12,22.334522287519626,1,1,3,0
34,29.68636003642321,8,1,5,0
58,86.35105377533186,2,0,2,0
20,146.02711883786418,5,1,4,1
53,110.11724048845281,3,0,5,1
29,29.21910488701404,0,2,5,0
47,44.61691385294216,8,0,4,1
34,120.2720086181905,5,2,4,1
37,129.38716879431183,7,0,0,1
30,100.30029620451681,1,2,1,0
23,103.77501205187616,6,0,3,1
48,23.683868549840003,5,0,2,0
31,127.7089337455961,1,2,3,0
54,122.47577706220785,1,1,5,0
57,53.67456873343513,3,1,2,0
2,112.12797359551591,3,1,0,0
68,47.931098835249756,2,1,3,0
9,25.242920936696688,7,1,0,0
24,46.147750536749044,6,0,0,0
67,43.221753978058935,1,1,3,0
60,63.90723957553014,2,0,3,0
28,74.39843463280955,9,2,2,0
18,86.11005589470203,8,1,5,1
42,81.97800381608266,4,1,5,0
65,55.18769877548762,1,1,4,0
60,23.79218691462968,2,1,0,0
42,98.66321089082959,7,0,5,1
24,71.44682788015606,3,0,1,1
19,58.82738046038146,1,0,2,1
47,132.7023355679666,1,2,2,0
23,117.07663001376078,5,0,4,1
10,131.5095212884175,7,1,4,1
54,84.34776331261993,6,2,0,0
27,37.021062776481074,3,2,2,0
68,110.50878669576541,1,1,2,0
62,46.78959139183278,8,1,1,0
58,77.35985698192317,3,1,0,0
4,28.450102563355507,8,1,0,0
50,127.29009231498772,4,0,5,1
20,36.37228333617507,6,2,4,0
11,137.40267591641026,4,1,5,1
49,132.34997829400243,1,0,0,1
3,80.395759377102,5,1,1,0
41,116.76786655951878,6,0,0,1
37,100.52785959635993,5,1,5,0
24,124.39983350390683,2,1,3,1
13,76.13466310216856,9,1,3,0
31,122.1551029517655,7,0,1,1
10,80.11938621846923,2,1,4,1
60,142.3255524195632,4,0,2,1
17,83.22837310726919,8,0,0,1
26,80.14050535138483,4,2,5,1
54,122.05934200325666,6,0,4,1
53,126.80509992890893,6,0,5,1
20,92.0835848617522,4,0,4,1
43,43.3737157543598,1,0,0,0
4,80.80857002448533,4,0,2,1
40,145.8494253782582,6,2,0,0
58,117.88820509509407,6,1,2,0
53,125.45113850428719,3,2,5,0
21,24.267314846501215,0,2,1,0
64,80.82173014244079,5,1,2,0
63,104.0607473754822,2,0,4,1
70,127.90424887164971,4,1,1,0
3,26.40557496576029,3,0,5,1
64,130.8170551334435,1,1,3,0
14,91.29212177644852,6,2,1,0
21,45.650816174887794,4,0,2,1
46,61.243178138461,6,2,1,0
45,56.6508417277029,8,0,5,1
13,89.01167445750185,3,1,1,0
49,26.719138388447135,4,1,5,0
19,40.60970060499006,8,1,3,0
49,125.65009563885171,9,1,2,0
32,37.23851879708543,3,1,4,0
58,50.341515029556504,4,2,1,0
42,78.93817872854045,4,2,0,0
11,87.22571545473296,7,0,4,1
39,119.26936234984062,3,2,1,0
19,78.15321546660441,3,0,4,1
37,122.68240073462005,6,0,0,1
2,100.38501991590947,4,2,4,1
27,34.70296612509692,5,2,4,0
55,40.32308699106902,5,0,0,0
12,76.81438430847021,5,2,0,0
65,71.59562110157515,9,2,0,0
36,116.6607550528483,4,2,3,0
48,95.49582817365574,4,1,5,0
65,70.4573005302924,8,1,5,0
35,42.19883684855013,7,0,0,0
53,49.48882330231437,3,2,5,0
25,94.81513240097767,6,0,4,1
71,75.04704463697303,7,2,0,0
39,86.94057615188737,8,1,1,0
42,42.18806658929037,4,2,0,0
21,106.17781280479355,2,2,0,0
19,130.8300363112757,3,2,5,1
7,53.53213588229708,9,1,2,0
28,83.89684935813746,5,1,4,0
39,146.81855277271723,9,1,5,1
29,63.321426271594596,4,0,4,1
54,97.35602484008895,8,2,1,0
15,31.725441026031767,2,1,3,0
45,98.78195032232762,1,0,2,1
61,31.652130529600328,5,1,1,0
6,144.70060659209685,6,2,1,1
44,113.03614476940048,4,0,4,1
58,122.46077245764184,0,1,2,0
55,111.53356690031279,2,1,4,0
47,96.66477468994054,2,0,3,1
26,78.4886615411157,3,0,4,1
52,131.58853936893811,9,0,0,0
34,144.38863678059818,5,0,4,1
50,84.87470247753058,4,0,0,0
36,141.09955639018406,0,1,1,0
56,95.83327829850728,5,0,3,1
7,89.98994429653632,8,0,5,1
19,79.08275528419637,0,2,0,0
52,47.20740899891558,7,1,3,0
11,20.483555906347696,7,2,4,0
48,51.39580949128796,2,1,5,0
16,86.26401230846348,8,1,4,1
63,69.39479379376783,7,1,1,0
41,78.30307964034239,2,0,4,1
28,147.48426854332644,9,2,0,0
18,65.53540818701259,4,1,1,0
10,78.78378211681402,2,1,3,0
49,37.35702167586655,4,1,1,0
70,26.234505216808394,8,2,3,0
57,120.8032368970243,3,1,2,0
33,94.18881275935722,5,2,0,0
19,118.89162478570636,2,2,0,0
49,39.48216385525171,2,0,3,0
9,94.33774025374981,4,1,4,1
31,52.97352166437882,7,1,5,0
51,49.64803619700259,7,2,4,0
14,21.49838182688808,2,2,2,0
2,36.94429406397934,7,0,3,1
36,60.204854494960394,7,1,2,0
39,35.19423887682208,2,2,3,0
71,148.1615972534219,9,1,2,0
39,60.122244308113586,9,1,3,0
55,36.94211307130266,1,1,0,0
22,45.88070066763451,9,2,2,0
10,96.40141968439194,1,1,2,0
63,28.32565810242251,8,2,3,0
7,132.1164369183504,6,0,1,1
55,144.99495830082915,5,0,1,1
59,52.07716468675951,6,2,0,0
9,78.51238491681173,7,1,4,1
38,22.87747863383462,0,0,4,0
27,103.2923292145388,7,0,0,1
48,73.81038754683655,2,2,4,0
35,55.10760059320224,2,2,5,0
12,46.8888243801591,5,2,5,0
35,105.02300009563886,3,2,5,1
25,74.10821403420087,3,2,5,0
3,43.355707573888566,3,2,3,0
63,109.58418059328713,9,2,1,0
37,93.45939679477017,8,1,0,0
21,131.6273671408345,7,1,3,1
1,35.271866853944076,2,1,5,1
30,122.1366582527793,0,1,0,0
10,107.55718228624367,0,0,1,1
45,34.95142178765272,0,1,4,0
61,110.3266948833237,3,0,3,1
68,77.40114755437796,5,0,1,0
63,142.8480221222596,3,0,0,0
9,38.40947558032691,2,2,2,0
39,103.56834080604594,7,0,3,1
23,69.65740591018297,7,0,0,0
43,144.3859071768141,5,0,0,1
59,62.89673638773594,8,2,1,0
61,145.084168233934,9,1,0,0
16,137.19316064309737,0,1,3,1
64,55.149820590385325,7,0,5,0
56,124.4604309874356,5,0,3,1
54,149.42854623445578,0,1,0,0
52,52.846190282266704,3,1,1,0
55,76.78103201203156,4,1,3,0
8,87.62349575367875,6,1,2,0
21,58.34104765450236,7,0,5,1
12,21.984429153983868,8,0,4,1
47,48.616801745678465,5,0,1,0
17,56.651794964428596,9,1,1,0
39,77.66796117136434,8,2,4,0
16,42.243322193742245,3,1,4,0
14,133.52306636991744,7,1,3,1
14,111.63844725507369,2,2,0,0
62,31.076062082756057,3,2,0,0
38,104.51201864819109,9,1,2,0
12,104.97534193273066,3,2,5,1
31,144.3087525736716,5,2,0,0
8,20.392713276300963,8,2,2,0
39,52.23121847475493,5,1,2,0
19,140.612892318791,0,1,1,0
62,141.1774090017768,4,2,1,0
43,113.67623451818287,8,0,5,1
37,119.54923173618019,4,2,3,0
59,31.892784530854122,5,2,4,0
70,86.80385852117037,2,1,4,0
47,50.10578886756992,7,0,5,1
17,43.55834566977025,9,2,2,0
15,125.33942888603323,3,0,5,1
54,37.55495776847117,3,1,4,0
38,80.92471280953008,4,0,2,1
67,142.0151711461843,9,1,4,0
58,44.15816722349453,8,2,3,0
61,147.13914508597048,7,1,1,0
12,149.25743814893767,6,0,1,1
5,92.23023010871238,4,0,2,1
59,42.118556223030524,8,0,5,0
13,61.09363543231643,8,2,4,0
53,75.18406824794957,9,0,0,0
3,60.212149166568985,9,0,3,1
38,56.48262538394705,1,0,4,1
71,146.38986219812648,3,1,0,0
24,39.937427564046935,7,0,3,1
31,115.33262813319209,0,1,3,0
58,20.053337627092734,4,0,1,0
62,97.50374702230899,7,1,2,0
37,139.0725905140268,1,1,4,1
52,57.431432232118475,1,2,3,0
66,44.11837678350349,7,2,4,0
27,104.7183733341955,9,1,3,0
2,112.63818294879111,8,1,5,1
21,109.44396746375757,6,2,1,0
37,61.51119440277863,7,1,2,0
71,52.78631228071301,4,2,0,0
71,144.26944399506573,0,2,0,0
61,140.02893607509083,3,0,5,1
56,79.45115928606664,1,0,1,0
5,130.00520260006854,2,2,3,1
31,78.80205209245848,2,2,1,0
9,75.17057234942635,8,1,2,0
2,40.3791831879083,9,2,0,0
58,75.43278734395648,3,2,4,0
48,89.8642020179749,1,0,0,0
58,22.92556256572924,2,2,2,0
30,77.73469067280283,2,1,3,0
68,121.57630839137605,6,2,1,0
61,108.40598732865509,7,0,0,0
51,102.57040855231155,5,0,0,0
40,138.24220569683632,3,0,4,1
30,22.344161277279902,5,0,1,0
21,92.41618620499044,0,2,4,1
3,122.35535029326192,9,1,4,1
12,90.37359975116475,7,1,3,1
44,62.10642183544929,0,1,0,0
41,37.71257346195712,4,2,5,0
48,135.38319933610487,1,2,1,0
19,81.19911101038838,5,2,3,0
53,134.15497560814117,8,1,5,0
35,96.16077591631188,4,2,3,0
0,107.6449751599501,3,2,3,1
14,124.5539500691985,1,0,2,1
16,105.69022079801746,2,0,2,1
23,71.7471292882619,5,1,3,0
57,86.77233991072463,7,0,2,0
71,124.39591820786438,7,0,1,0
22,68.57453852848795,4,0,0,0
45,70.45578937990462,4,2,5,0
71,32.43971508754015,9,0,1,0
7,138.8959765788272,2,0,0,1
58,31.834720942907424,6,0,2,0
58,104.26719306831227,5,2,5,0
12,73.71528224436369,0,1,1,0
38,72.7305207332075,3,2,4,0
27,108.34173875444891,5,2,3,0
60,28.722185241884233,5,0,0,0
15,97.1817517836865,2,1,0,0
1,120.36413217640612,5,0,4,1
16,127.66765852525725,9,0,4,1
29,42.16895062119079,5,1,3,0
12,136.66447651016256,8,1,2,1
12,105.29899194016748,8,2,1,0
42,134.64112410668878,1,1,1,0
20,83.08649322432578,3,2,1,0
54,90.46433486263626,8,2,2,0
39,139.47497601372726,3,0,3,1
14,136.98824063610732,7,0,1,1
51,78.26091353797025,9,0,0,0
52,55.673642112638625,2,1,0,0
51,71.11215649335435,2,1,0,0
29,70.40936270886746,8,2,4,0
32,57.29269374776322,9,2,4,0
56,54.915348563285654,7,2,2,0
51,131.93818174236353,0,1,1,0
8,29.08204968900602,9,2,4,0
53,108.08945367294724,1,2,0,0
0,42.4666066893388,2,1,4,0
43,64.78576614122822,1,0,0,0
8,28.00059443752879,2,1,1,0
31,55.096572791210065,7,2,2,0
14,119.89473924524148,5,0,3,1
11,135.05199219114363,6,1,3,1
56,48.79852974730771,9,0,0,0
7,80.26121910365984,9,0,4,1
71,81.14212623183684,5,2,4,0
26,133.56478974876546,0,1,0,0
61,119.1638768738547,2,2,1,0
11,86.70003838784649,0,1,0,0
64,107.19713606133054,9,1,1,0
41,130.1561570082177,8,1,2,0
61,21.240064023320844,8,0,2,0
10,72.37570403650632,4,0,0,1
42,137.94161174602021,3,2,2,0
16,116.24069400971368,8,1,4,1
31,90.5693786634297,8,1,1,0
39,88.85378851456734,2,0,3,1
22,65.21011268857691,4,1,3,0
55,87.66766937339689,2,2,2,0
5,105.19981593024892,9,1,1,0
49,74.3871949957431,1,1,4,0
36,112.83990903098261,0,0,3,1
63,131.96018954385016,9,1,4,0
53,40.10903026403195,1,2,4,0
71,78.70111296626519,7,2,3,0
48,73.04261186706054,7,2,3,0
10,109.37042452646465,2,2,2,1
48,52.482770483530814,6,0,1,0
20,103.23261894379591,6,1,0,0
65,134.07360142509344,1,0,1,0
62,74.35710797317094,8,2,0,0
27,138.4320409972986,2,1,3,1
16,149.1112860613522,1,0,4,1
5,33.79196649323377,2,1,1,0
18,50.29691443803162,1,2,4,0
55,143.54936769267212,7,2,1,0
27,144.58259924258027,4,1,5,1
65,32.70194580027861,2,1,1,0
37,21.94980504902777,4,2,4,0
36,40.943003023334896,7,0,5,1
67,149.48166183969226,6,2,2,0
48,43.39995015938929,5,1,3,0
42,85.33118887386301,0,0,2,1
35,130.29430443596644,9,2,2,0
57,22.652209389466826,0,1,1,0
12,98.58356769359973,0,1,3,1
51,56.013308353051166,9,1,5,0
57,132.10353913716511,7,0,1,1
31,56.84994940433029,7,0,0,0
59,109.27824363664816,6,0,1,0
57,107.6485522181616,5,0,5,1
55,48.7941613517532,3,1,4,0
27,24.523895982885513,0,1,1,0
0,73.20244459210164,8,0,0,1
41,57.59510975556306,0,0,1,0
47,125.16710744978212,3,1,5,1
39,124.04734449919489,2,2,0,0
62,79.4131137850413,6,2,3,0
71,98.84658929201846,4,1,5,0
3,98.55373707830027,4,0,1,1
37,127.53055929559103,3,0,0,1
26,75.25031383601568,0,1,5,0
8,55.80806837276618,4,2,3,0
15,54.45453935827117,3,1,4,0
55,89.70499630668654,9,1,2,0
30,78.38926635518763,7,1,0,0
13,77.2157002280417,1,0,4,1
24,31.84785408166194,7,0,3,1
33,113.41848628972544,0,0,4,1
66,47.78576943764839,3,2,1,0
23,45.60397192713378,2,1,2,0
25,73.65858163606114,4,1,0,0
19,49.61118441031418,4,2,5,0
63,95.901574750042,4,0,3,0
9,68.29023411348129,3,1,2,0
66,78.35852393706271,7,2,3,0
23,89.83201180852375,2,0,4,1
4,46.45961792263463,3,0,3,1
66,40.247710972518874,0,1,3,0
57,134.4548473735686,6,0,4,1
26,76.38408136808474,0,2,4,0
14,73.57216925223008,1,0,2,1
34,24.629579535469393,6,1,0,0
52,84.73691933636113,0,2,4,0
43,92.04206380943,2,0,2,1
25,92.64931322410665,5,0,3,1
46,111.91405201197496,5,0,3,1
33,43.072638548831534,5,2,5,0
49,52.789007449980446,1,0,1,0
11,125.39496047995365,1,1,4,1
3,143.13218018964122,5,2,2,1
47,37.67125715775168,9,2,5,0
54,84.69444208567836,4,0,2,0
0,47.84291285614629,6,2,0,0
65,27.809511886147718,6,1,5,0
29,62.315433956397605,4,2,2,0
2,38.67939127394766,7,1,4,0
20,112.29129954645201,9,0,2,1
48,89.38430377728778,5,2,1,0
61,38.69848122874042,4,1,3,0
37,21.201406492716867,3,0,3,0
14,125.06041637314765,6,1,5,1
51,42.90527280135218,3,2,2,0
45,98.80816348869958,4,2,2,0
24,63.79984869997693,4,1,2,0
20,96.11317198095463,0,0,2,1
4,61.034971507702124,0,0,1,1
69,31.302142889993043,2,0,4,0
46,48.983501112507966,2,0,1,0
67,44.447613642279826,1,1,1,0
17,75.64251581715371,1,2,1,0
20,105.57689184540045,5,1,3,0
22,54.294789743026485,0,2,1,0
63,21.569091589080333,5,2,2,0
66,87.4618573544184,4,1,1,0
39,98.74873361666637,5,1,2,0
9,145.17316422023526,4,0,5,1
51,96.6312044021221,6,2,4,0
71,81.25243271915843,0,0,3,0
60,94.5422113667015,2,0,4,1
63,140.62708188206352,5,1,5,0
4,127.68915892821401,0,0,4,1
52,61.98723533729504,6,0,3,0
54,50.84306727542784,3,0,2,0
36,54.14236960758957,2,1,5,0
55,85.57473516297769,9,0,5,1
58,116.72642865971511,8,0,2,1
68,85.41849693378508,0,1,2,0
58,28.813531457654637,7,1,3,0
1,114.06549105719752,0,1,1,1
64,124.77611672722401,4,2,0,0
59,57.634722465563556,9,1,1,0
50,106.33634610683555,7,2,1,0
29,75.45694713707114,5,1,4,0
10,135.58551624456757,6,1,0,0
38,129.87932256089618,7,1,2,0
71,88.3061597802535,5,2,1,0
62,109.89572095576727,5,0,3,1
63,134.83546113287352,5,1,1,0
60,84.44321131017581,4,2,2,0
53,60.722596263546855,7,1,1,0
57,117.97659792824557,1,0,5,1
55,48.60861312200993,6,2,4,0
33,70.50904924078546,3,1,4,0
30,132.54454082388318,0,1,1,0
51,114.17490423501096,4,1,4,0
0,72.4954306821749,2,0,3,1
54,47.916785313086464,3,2,0,0
21,66.27589080819075,6,1,1,0
39,56.933539399566286,4,1,3,0
0,42.89160743270101,3,2,5,1
64,116.63327876353537,0,0,3,1
62,52.7690852905223,5,0,3,0
53,79.04177112180929,9,0,5,1
41,70.16172808869418,5,0,2,0
20,147.670059222632,6,0,1,1
21,70.84199173926868,0,1,1,0
37,30.397722763578123,3,1,1,0
7,31.677347834370924,8,1,0,0
61,96.79798377589843,9,2,3,0
46,97.91726172597453,5,0,1,0
16,74.43866876274515,1,2,4,0
16,76.13968000056386,3,0,2,1
12,27.01123576931326,5,0,5,1
16,87.15104635060409,3,2,5,1
37,85.61613179944572,9,1,0,0
44,39.441411412402786,6,2,5,0
5,33.499120194420584,2,1,2,0
34,36.06442377793377,5,0,3,1
13,33.13367204386361,3,1,5,0
71,99.26206541977878,2,0,5,1
60,45.542744812379425,2,0,4,0
14,52.68591978437025,1,1,3,0
53,42.564378739687164,2,0,1,0
26,144.5185895783054,9,1,2,1
12,131.1002702097386,0,2,5,1
30,49.964328855697715,2,0,4,1
34,62.58361820987638,8,0,2,1
59,47.28606949964963,3,2,0,0
5,83.9438747299071,2,0,4,1
68,22.549369221652967,7,2,0,0
57,107.27784115658345,0,2,5,0
48,88.01055947629341,4,0,4,1
22,136.82306067914342,0,2,1,0
33,41.371048962693834,6,2,2,0
25,124.53420198794711,4,2,2,0
46,122.95493188067304,1,0,3,1
4,36.5335545981953,0,2,4,0
19,71.81269913873658,6,1,4,0
5,42.1198433487872,0,1,0,0
69,53.113665059481356,2,2,4,0
58,54.22200272797077,5,1,2,0
63,92.31073122335046,5,0,4,1
17,73.48342112886051,6,2,3,0
3,143.2052645208197,0,0,3,1
16,36.42811845311067,6,1,2,0
13,146.57997753052584,1,1,2,1
12,49.98302322785432,5,1,2,0
6,120.47361172964091,7,1,4,1
43,64.06609040246678,4,0,4,1
14,38.6005814042508,9,2,1,0
18,131.5255940820112,2,0,5,1
62,60.15191690074022,7,2,5,0
34,105.65120254948948,7,1,0,0
34,93.63767906126145,3,1,4,0
18,81.32832022081365,7,1,1,0
19,84.45653144431009,4,1,1,0
34,115.19092883199738,4,0,3,1
31,31.410478836047275,2,2,4,0
47,106.86348605452767,6,2,1,0
43,136.45557318181523,8,1,3,0
23,27.51246561258234,8,0,0,0
60,38.284934100376674,0,1,3,0
16,113.16215177126408,0,2,0,0
70,76.84661427180029,9,2,5,0
49,72.46132070577949,4,0,5,1
64,37.80566249075066,0,2,2,0
31,85.88010529331245,3,0,2,1
35,36.45089045552904,0,1,3,0
12,81.96065932037025,1,1,2,0
69,119.26998886501536,1,0,4,1
57,53.57436652533126,3,1,3,0
13,82.50220186336455,7,0,1,1
36,148.96207602158864,1,1,4,1
67,109.26455503602484,8,1,3,0
39,129.37638026967582,8,2,5,1
58,73.93018885287094,1,2,0,0
15,119.82192000636118,0,0,2,1
61,25.26619248237184,9,1,2,0
3,35.97845373049185,9,1,2,0
44,46.39917707960808,8,1,3,0
27,72.25375019997854,1,2,4,0
65,129.94683418234922,7,0,0,0
30,65.01458660243097,2,0,2,1
2,105.10075515701017,0,0,4,1
7,112.21085832445284,0,1,1,0
23,96.20370603148439,9,0,5,1
14,66.4414558621177,1,2,1,0
42,95.01693442276076,6,2,0,0
30,64.494527062667,5,0,2,1
44,30.90358601176157,1,1,1,0
65,149.06451716418186,3,2,5,0
7,36.53371897222642,1,2,4,0
70,29.405289898687457,0,1,4,0
56,134.20899739693027,2,1,1,0
29,59.23850591607636,3,0,2,1
17,104.53860662955599,9,2,5,1
68,62.77074485609027,4,2,0,0
38,70.88905520328126,4,0,2,1
59,54.07468636218355,6,0,3,0
42,64.59572075309133,9,2,1,0
44,73.3910520762506,7,2,3,0
22,113.65408898200458,8,1,1,0
68,86.49970525052294,6,1,0,0
5,142.663478230407,4,2,2,1
55,25.444451199040817,8,2,5,0
3,85.39888194216365,7,1,2,0
22,95.94922254812336,9,0,1,1
5,139.62560818965562,8,0,4,1
31,26.390608070785586,9,2,3,0
17,94.55494604157808,7,2,5,1
14,130.97189070863442,5,1,5,1
39,51.450604655500754,3,2,2,0
5,133.91800530811187,8,0,2,1
62,22.47564320565794,8,1,1,0
66,115.21910178738486,9,1,4,0
10,141.3047187519249,9,0,3,1
42,105.43569601320809,8,0,4,1
16,77.07380171745824,9,1,5,1
3,25.834532141453344,2,2,4,0
62,139.61479573194174,2,0,1,1
67,81.13850894990472,5,1,4,0
40,23.769576763673243,5,2,3,0
4,109.67673927273906,5,2,5,1
31,82.63884296491356,4,1,0,0
69,36.1648912675134,4,0,5,0
34,47.85533521033375,1,2,0,0
21,28.383788459260018,6,0,3,1
64,94.65816016211456,3,1,5,0
21,100.8638323027612,2,0,5,1
10,85.74649878620777,7,2,5,1
2,126.22327729033994,3,1,5,1
8,131.93114677004178,3,2,1,1
59,100.03117156880646,7,2,2,0
13,21.65834236196597,0,1,5,0
17,110.37985524720564,8,1,1,0
22,74.3398981996457,6,0,3,1
46,93.5224728194303,1,1,5,0
68,104.38047826245497,5,0,4,1
46,65.53075986251997,7,1,5,0
29,139.22280567233327,4,2,5,1
24,37.41673267747156,5,0,0,0
27,107.29653494653486,9,1,4,1
24,20.566745394355454,7,0,5,1
57,140.2046437026735,5,0,5,1
40,34.62553732095189,8,0,5,1
24,32.3349499191847,8,2,1,0
47,63.29099229679175,8,1,3,0
9,68.56361718508047,5,1,0,0
10,47.85900940197422,8,0,5,1
20,96.0658159205262,2,1,3,0
44,77.57883274545526,4,2,0,0
6,24.442826575341364,1,0,0,0
63,61.55476809318908,7,2,0,0
63,125.35627876451217,3,2,5,0
1,109.66119953204291,5,1,1,1
41,114.23321096538446,5,1,5,1
53,110.75520013085806,4,0,5,1
15,60.42649277979433,0,2,3,0
17,32.95630986998086,6,1,2,0
58,55.42073392430248,9,0,2,0
15,128.1320890240707,7,0,2,1
5,147.46120371179924,0,1,3,1
56,84.20011191640297,9,2,4,0
46,21.26104613999549,6,0,3,0
47,38.20582557744977,3,1,0,0
41,61.87047479111455,5,0,5,1
59,95.21609531708347,8,1,4,0
3,29.762173954690816,4,0,0,0
1,142.6364488322846,7,2,5,1
58,67.4608775269721,4,0,5,1
26,138.635948330227,1,1,0,0
26,121.46783435841283,3,1,3,1
71,118.20684542702554,1,1,2,0
6,98.87354537169016,6,2,4,1
62,101.4818962167398,6,1,5,0
45,102.94042057811225,2,1,1,0
62,101.73378031332568,6,2,5,0
11,91.98467008178696,0,1,2,0
12,148.23382240277556,0,1,5,1
42,115.19777376534049,8,2,1,0
16,121.00303049102776,5,0,3,1
62,133.42016596087763,4,1,5,0
35,48.033169154360394,5,0,4,1
7,30.8945406823579,5,2,3,0
68,82.77627675781783,0,1,1,0
35,86.8304904305055,4,1,0,0
27,127.7936313934893,8,2,5,1
46,77.69186530670365,3,1,3,0
29,94.21089332076065,2,0,5,1
22,88.51922200674959,0,0,4,1
15,24.96636188846084,1,2,5,0
13,99.97793655759881,2,1,3,1
70,127.64562715065279,3,1,2,0
51,40.475071249854494,6,2,3,0
36,97.26312541045745,5,0,1,1
28,97.16937077803387,7,0,3,1
66,41.34404532732664,8,2,4,0
14,36.05026458499569,5,1,3,0
46,147.406752586943,6,0,3,1
45,71.18349205489488,3,1,4,0
51,49.5648247340588,1,0,3,0
18,42.272190779068744,8,1,4,0
20,106.78822276582056,8,0,1,1
63,99.22788865254624,3,1,4,0
36,103.66177598836427,2,2,1,0
26,31.440783576488794,9,0,1,0
54,136.1594958547968,5,2,4,0
28,70.60463158517628,2,0,3,1
19,60.73802283594653,0,0,5,1
24,80.10698814220609,3,0,2,1
69,70.70858854719168,0,1,5,0
62,132.26501040808898,1,0,4,1
35,140.80392677572598,2,2,3,1
1,59.44891813844881,7,1,1,0
21,132.31165496979412,9,1,0,0
15,121.59800683929873,3,0,2,1
17,141.00499740481905,3,1,5,1
68,51.94754058416542,9,0,3,0
53,95.00468951572728,8,2,2,0
29,55.6907960162578,6,1,0,0
44,127.13228376296865,1,1,0,0
18,20.692144774238354,2,2,0,0
33,93.42649117523149,3,2,5,0
12,64.09644606534934,3,0,4,1
42,61.948881920116634,9,1,2,0
61,103.8378221024392,7,2,4,0
21,130.6929784108192,9,1,0,0
51,99.19540088113241,9,2,3,0
51,130.9124872240739,5,1,0,0
35,54.3976245445339,2,2,4,0
18,87.53524111944755,8,1,0,0
37,78.56975007871989,9,0,0,0
69,21.51383693540251,7,1,4,0
56,92.38557860829621,8,0,4,1
19,105.99816213900274,4,0,3,1
8,96.94887257447911,2,0,4,1
31,115.7163868418448,3,1,3,0
3,94.27413869890003,4,1,1,0
49,28.6775331305984,8,0,1,0
4,35.13791813101248,8,2,4,0
19,97.54169508071381,2,1,0,0
36,55.74729495657322,6,1,2,0
21,30.35386677451956,5,1,0,0
57,75.84835664831108,3,1,4,0
67,92.0619377508752,4,0,3,0
43,62.73697848544885,9,2,0,0
33,113.65638128935113,1,2,1,0
41,103.6901790531618,6,2,5,0
8,63.266386941917354,3,2,4,1
6,118.13342875811288,1,0,0,1
67,104.33035552929461,5,1,5,0
18,102.86789923332726,1,1,0,0
30,91.94560110231885,9,0,3,1
34,21.480656851511863,1,1,3,0
56,110.54593385199558,6,0,3,1
60,68.88543284419035,0,2,5,0
30,142.53926232062523,6,0,2,1
52,126.3380202400367,9,1,5,0
31,96.40028103907059,4,1,4,0
65,52.783657636505026,0,1,4,0
58,46.48326112609666,5,2,1,0
9,64.25002889808138,6,0,1,1
1,81.95383266540242,0,0,4,1
65,58.48851630506312,8,1,0,0
59,86.94083440102276,6,0,4,1
16,41.498155316714175,0,1,2,0
15,147.102665667315,2,0,1,1
15,34.030192145449206,4,2,1,0
45,141.15273815506836,3,2,5,1
38,138.76514148235032,1,0,1,1
30,88.29686263653474,0,2,4,0
0,114.23833533869097,3,2,1,1
10,76.6862787364364,6,2,1,0
3,101.90449508051697,3,1,5,1
70,64.27487186474542,8,0,4,0
25,59.150672572107894,7,0,0,0
49,95.16987220203679,7,1,1,0
11,84.75685764391744,4,1,1,0
64,95.33972798949755,0,2,1,0
46,57.26587556731299,8,0,2,0
52,67.70451813620939,1,1,4,0
70,30.90673488175821,5,2,1,0
1,26.795928395386746,9,0,2,1
23,52.949426857492114,4,2,0,0
3,29.65209171297095,9,0,0,0
18,33.49071212251629,7,2,5,0
25,125.68069270121183,2,0,5,1
39,25.05358061216961,5,0,5,1
49,105.66256321151656,5,0,2,1
42,55.43250734600207,9,0,0,0
66,133.30093849205645,2,2,5,0
11,83.04899699507494,6,1,3,0
66,59.72493971261734,3,0,5,0
26,87.29306163962649,4,0,0,1
53,69.65454247588494,8,0,3,0
65,93.35913840707792,5,0,2,0
48,34.889272882425274,9,2,3,0
15,149.60876536563165,3,1,0,0
1,75.32226410057328,7,1,1,0
59,65.26998316195792,8,1,3,0
53,112.32728028111444,9,2,0,0
29,67.30692284439323,4,1,5,0
37,128.3256596537385,1,2,1,0
27,79.05519416685529,5,2,2,0
24,113.54259372450653,7,0,2,1
9,33.96891813744525,4,2,4,0
59,129.99549412216453,0,1,2,0
41,115.64333828115429,7,1,4,0
39,47.52318120005554,8,1,2,0
41,38.88718126695227,0,0,2,0
46,61.11800533433117,7,0,2,0
36,146.88917618414757,9,0,4,1
21,53.38810469371762,1,2,5,0
56,79.29653716306233,3,1,4,0
26,23.90262934325372,1,2,3,0
40,71.63957884361022,1,2,0,0
33,94.27160200630335,9,1,0,0
31,143.90619962603546,2,0,5,1
65,87.17568584220838,7,1,0,0
11,126.48395240309941,3,2,2,1
39,91.12659353395708,6,2,5,0
9,25.30205174661735,9,0,0,0
47,60.95107577467063,2,2,4,0
19,94.82143601804343,9,2,3,0
38,143.57721557104617,2,1,1,0
59,131.68694676766034,1,0,3,1
65,49.68622984325019,5,1,0,0
